,Density,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,entropy,total enthalpt
210,361.9,0.10896,4415.1,-10.16,0,2924100.0,537.96,1,5.3891,-8.4914,0,0,871.4445366830635,821108798.9317529
211,361.89,0.1093,4428.3,-9.1102,0,2924000.0,537.96,1,5.4148,-8.4657,0,0,871.4494816208245,820914466.980301
212,361.88,0.10963,4441.2,-8.2643,0,2923900.0,537.95,1,5.4404,-8.44,0,0,871.3893896504051,821254897.5537568
213,361.87,0.10992,4452.3,-8.3516,0,2923700.0,537.95,1,5.4661,-8.4144,0,0,871.3992771846363,820911530.1895187
214,361.86,0.11021,4463.4,-8.4389,0,2923600.0,537.95,1,5.4918,-8.3887,0,0,871.4042227087152,820717195.9167987
215,361.84,0.1105,4474.5,-8.5261,0,2923400.0,537.95,1,5.5174,-8.3631,0,0,871.4141172735212,820328592.8613318
216,361.83,0.11079,4485.5,-8.6134,0,2923200.0,537.95,1,5.5431,-8.3374,0,0,871.4240165308302,819985378.6452578
217,361.82,0.11108,4496.6,-8.7007,0,2923100.0,537.95,1,5.5688,-8.3117,0,0,871.428967920538,819791144.065387
218,361.81,0.11137,4507.9,-8.9031,0,2922900.0,537.95,1,5.5944,-8.2861,0,0,871.4388742247922,819448014.7445594
219,361.8,0.11167,4519.7,-9.3115,0,2922800.0,537.95,1,5.6201,-8.2604,0,0,871.4438291404342,819253836.2300078
220,361.79,0.11197,4531.5,-9.72,0,2922700.0,537.95,1,5.6457,-8.2347,0,0,871.4487852324814,819059679.5721571
221,361.78,0.11228,4543.2,-10.128,0,2922600.0,537.95,1,5.6714,-8.2091,0,0,871.453742501482,818865544.7743076
222,361.77,0.11258,4555.0,-10.537,0,2922500.0,537.94,1,5.6971,-8.1834,0,0,871.3936169980107,819205531.4314593
223,361.76,0.11288,4566.7,-10.945,0,2922300.0,537.94,1,5.7227,-8.1578,0,0,871.4035291869884,818862458.6986533
224,361.75,0.11322,4579.5,-11.051,0,2922200.0,537.94,1,5.7484,-8.1321,0,0,871.4084870474463,818668321.5411288
225,361.73,0.11357,4593.1,-10.896,0,2922000.0,537.94,1,5.7741,-8.1064,0,0,871.4184063030435,818280112.8112336
226,361.71,0.11393,4606.7,-10.741,0,2921800.0,537.94,1,5.7997,-8.0808,0,0,871.4283302752123,817891991.5503151
227,361.7,0.11429,4620.4,-10.586,0,2921600.0,537.94,1,5.8254,-8.0551,0,0,871.4382589683518,817549140.8557786
228,361.68,0.11464,4634.0,-10.432,0,2921400.0,537.94,1,5.851,-8.0294,0,0,871.4481923868674,817161175.6580365
229,361.67,0.115,4647.6,-10.277,0,2921200.0,537.93,1,5.8767,-8.0038,0,0,871.3930046373847,817351981.7096364
230,361.65,0.11535,4660.8,-10.235,0,2921000.0,537.93,1,5.9024,-7.9781,0,0,871.4029392464654,816964011.7311864
231,361.63,0.11569,4673.8,-10.239,0,2920700.0,537.93,1,5.928,-7.9525,0,0,871.4178500339141,816427350.6888855
232,361.61,0.11604,4686.8,-10.243,0,2920500.0,537.93,1,5.9537,-7.9268,0,0,871.4277964812142,816039580.662686
233,361.6,0.11638,4699.9,-10.247,0,2920300.0,537.93,1,5.9794,-7.9011,0,0,871.4377476715478,815696991.3730483
234,361.58,0.11673,4712.9,-10.25,0,2920100.0,537.93,1,6.005,-7.8755,0,0,871.4477036093482,815309377.6499645
235,361.56,0.11707,4725.9,-10.254,0,2919900.0,537.92,1,6.0307,-7.8498,0,0,871.3924962751692,815454795.7310051
236,361.54,0.11747,4741.0,-11.78,0,2919700.0,537.92,1,6.0563,-7.8241,0,0,871.4024534128935,815067196.1035361
237,361.53,0.11787,4756.2,-13.485,0,2919500.0,537.92,1,6.082,-7.7985,0,0,871.4124153047286,814724732.2024184
238,361.51,0.11826,4771.5,-15.189,0,2919300.0,537.92,1,6.1077,-7.7728,0,0,871.4223819551236,814337288.967686
239,361.5,0.11866,4786.8,-16.893,0,2919100.0,537.92,1,6.1333,-7.7472,0,0,871.4323533685305,813994944.8790995
240,361.48,0.11906,4802.1,-18.598,0,2918900.0,537.92,1,6.159,-7.7215,0,0,871.4423295494139,813607658.1560067
241,361.47,0.11947,4817.5,-20.08,0,2918700.0,537.92,1,6.1847,-7.6958,0,0,871.4523105022382,813265434.0081705
242,361.45,0.11992,4834.8,-18.773,0,2918500.0,537.91,1,6.2103,-7.6702,0,0,871.3970817311799,813410602.2557632
243,361.43,0.12037,4852.0,-17.466,0,2918200.0,537.91,1,6.236,-7.6445,0,0,871.4120567678457,812874787.5190424
244,361.41,0.12082,4869.2,-16.159,0,2918000.0,537.91,1,6.2616,-7.6188,0,0,871.4220461007848,812487696.3903271
245,361.39,0.12128,4886.5,-14.852,0,2917800.0,537.91,1,6.2873,-7.5932,0,0,871.4320402190856,812100693.0898001
246,361.37,0.12173,4903.7,-13.545,0,2917500.0,537.91,1,6.313,-7.5675,0,0,871.4470403789105,811565246.0343212
247,361.35,0.12216,4920.2,-12.541,0,2917300.0,537.91,1,6.3386,-7.5419,0,0,871.4570464802679,811178443.5000532
248,361.34,0.12253,4934.4,-12.43,0,2917100.0,537.9,1,6.3643,-7.5162,0,0,871.4017961884531,811368236.2744373
249,361.33,0.12291,4948.7,-12.319,0,2917000.0,537.9,1,6.39,-7.4905,0,0,871.4067992495657,811174821.517139
250,361.31,0.12328,4962.9,-12.208,0,2916800.0,537.9,1,6.4156,-7.4649,0,0,871.4168089731738,810788057.9329203
251,361.3,0.12365,4977.2,-12.097,0,2916700.0,537.9,1,6.4413,-7.4392,0,0,871.4218156367951,810594709.1128354
252,361.29,0.12402,4991.4,-11.986,0,2916500.0,537.9,1,6.4669,-7.4135,0,0,871.4318325704999,810252907.8860383
253,361.27,0.12445,5007.8,-12.035,0,2916300.0,537.9,1,6.4926,-7.3879,0,0,871.4418543165801,809866345.2599249
254,361.26,0.12495,5026.8,-12.293,0,2916100.0,537.9,1,6.5183,-7.3622,0,0,871.4518808795652,809524664.4936523
255,361.24,0.12544,5045.9,-12.552,0,2915900.0,537.89,1,6.5439,-7.3366,0,0,871.3966125743967,809669393.4161025
256,361.22,0.12594,5065.0,-12.81,0,2915700.0,537.89,1,6.5696,-7.3109,0,0,871.4066403670283,809282913.7226912
257,361.21,0.12644,5084.1,-13.069,0,2915500.0,537.89,1,6.5953,-7.2852,0,0,871.4166729833586,808941289.8069068
258,361.19,0.12693,5103.2,-13.327,0,2915300.0,537.89,1,6.6209,-7.2596,0,0,871.4267104279247,808554967.2656311
259,361.17,0.12743,5122.1,-13.768,0,2915100.0,537.89,1,6.6466,-7.2339,0,0,871.4367527052749,808168732.8012428
260,361.15,0.12793,5141.0,-14.324,0,2914800.0,537.89,1,6.6722,-7.2082,0,0,871.4518251927299,807634249.1241866
261,361.13,0.12843,5159.9,-14.881,0,2914600.0,537.88,1,6.6979,-7.1826,0,0,871.3965370138629,807778751.7911912
262,361.11,0.12893,5178.8,-15.437,0,2914300.0,537.88,1,6.7236,-7.1569,0,0,871.411614992636,807244309.8580567
263,361.09,0.12943,5197.7,-15.994,0,2914100.0,537.88,1,6.7492,-7.1313,0,0,871.4216730384577,806858315.7324324
264,361.07,0.12992,5216.6,-16.55,0,2913900.0,537.88,1,6.7749,-7.1056,0,0,871.4317359375967,806472409.7873324
265,361.05,0.1305,5238.1,-16.751,0,2913500.0,537.88,1,6.8006,-7.0799,0,0,871.4518763141431,805790087.3989005
266,361.02,0.13109,5260.2,-16.856,0,2913200.0,537.87,1,6.8262,-7.0543,0,0,871.4016045159239,805741485.5476787
267,360.99,0.13168,5282.3,-16.962,0,2912900.0,537.87,1,6.8519,-7.0286,0,0,871.4167207966929,805162954.4245657
268,360.97,0.13227,5304.4,-17.068,0,2912500.0,537.87,1,6.8775,-7.0029,0,0,871.436892899316,804480988.1703813
269,360.94,0.13286,5326.5,-17.173,0,2912200.0,537.87,1,6.9032,-6.9773,0,0,871.4520347926474,803902864.0299433
270,360.91,0.13345,5348.6,-17.279,0,2911900.0,537.86,1,6.9289,-6.9516,0,0,871.4017545779996,803854220.704158
271,360.88,0.13403,5370.4,-17.252,0,2911500.0,537.86,1,6.9545,-6.926,0,0,871.421958516398,803128123.2067358
272,360.85,0.13462,5392.1,-17.221,0,2911200.0,537.86,1,6.9802,-6.9003,0,0,871.437124329079,802550388.9477931
273,360.82,0.13521,5413.9,-17.189,0,2910800.0,537.86,1,7.0059,-6.8746,0,0,871.457362587614,801824807.9349779
274,360.8,0.13579,5435.7,-17.158,0,2910500.0,537.85,1,7.0315,-6.849,0,0,871.4070733476377,801820531.0186093
275,360.77,0.13638,5457.5,-17.127,0,2910100.0,537.85,1,7.0572,-6.8233,0,0,871.4273288947664,801095132.7731192
276,360.74,0.13697,5479.5,-17.104,0,2909800.0,537.85,1,7.0828,-6.7976,0,0,871.4425334812064,800517997.6844542
277,360.71,0.13761,5503.3,-17.13,0,2909400.0,537.84,1,7.1085,-6.772,0,0,871.3973076426212,800321302.6446348
278,360.68,0.13825,5527.0,-17.156,0,2909100.0,537.84,1,7.1342,-6.7463,0,0,871.4125252456537,799744358.7743428
279,360.65,0.13889,5550.8,-17.182,0,2908700.0,537.84,1,7.1598,-6.7207,0,0,871.4328326806983,799019697.5949754
280,360.63,0.13952,5574.6,-17.208,0,2908400.0,537.84,1,7.1855,-6.695,0,0,871.4480762507928,798487450.9358497
281,360.6,0.14016,5598.3,-17.234,0,2908000.0,537.83,1,7.2112,-6.6693,0,0,871.4028543628397,798290798.985124
282,360.57,0.14079,5621.6,-17.009,0,2907700.0,537.83,1,7.2368,-6.6437,0,0,871.4181110247409,797714455.4407393
283,360.53,0.14141,5643.9,-16.268,0,2907200.0,537.83,1,7.2625,-6.618,0,0,871.44356363914,796798505.3908204
284,360.49,0.14203,5666.1,-15.526,0,2906700.0,537.82,1,7.2881,-6.5923,0,0,871.4034393603216,796409937.5302982
285,360.45,0.14264,5688.4,-14.785,0,2906300.0,537.82,1,7.3138,-6.5667,0,0,871.4238314435605,795642274.4540068
286,360.42,0.14326,5710.6,-14.044,0,2905800.0,537.82,1,7.3395,-6.541,0,0,871.4493496402837,794771353.7437354
287,360.38,0.14388,5732.9,-13.302,0,2905300.0,537.81,1,7.3651,-6.5154,0,0,871.4092425503636,794383028.7397553
288,360.34,0.14455,5757.2,-13.939,0,2904900.0,537.81,1,7.3908,-6.4897,0,0,871.4296872668092,793616168.6082137
289,360.31,0.14526,5783.5,-15.926,0,2904500.0,537.81,1,7.4165,-6.464,0,0,871.4501520623677,792893653.5310339
290,360.27,0.14598,5809.7,-17.913,0,2904100.0,537.8,1,7.4421,-6.4384,0,0,871.4049403674954,792653169.4370853
291,360.24,0.14669,5836.0,-19.901,0,2903700.0,537.8,1,7.4678,-6.4127,0,0,871.4254279261697,791930954.4962634
292,360.2,0.14741,5862.2,-21.888,0,2903200.0,537.8,1,7.4934,-6.387,0,0,871.4510657372936,791017608.5391376
293,360.17,0.14812,5888.5,-23.876,0,2902800.0,537.79,1,7.5191,-6.3614,0,0,871.4058575278749,790821157.4567946
294,360.13,0.14889,5916.4,-23.7,0,2902300.0,537.79,1,7.5448,-6.3357,0,0,871.4315302586406,789908254.685226
295,360.08,0.14969,5945.0,-22.524,0,2901800.0,537.79,1,7.5704,-6.3101,0,0,871.4572346653562,788952018.065908
296,360.03,0.15049,5973.7,-21.349,0,2901200.0,537.78,1,7.5961,-6.2844,0,0,871.4223226501017,788373270.991355
297,359.99,0.15129,6002.3,-20.173,0,2900600.0,537.78,1,7.6218,-6.2587,0,0,871.4532291748634,787314209.962928
298,359.94,0.15208,6031.0,-18.997,0,2900100.0,537.77,1,7.6474,-6.2331,0,0,871.4131842955961,786883125.9091315
299,359.9,0.15288,6059.6,-17.822,0,2899500.0,537.77,1,7.6731,-6.2074,0,0,871.444148480264,785824786.8617002
300,359.85,0.15372,6089.9,-20.469,0,2899000.0,537.76,1,7.6987,-6.1817,0,0,871.404115491191,785393975.2012397
301,359.81,0.15457,6120.5,-23.725,0,2898500.0,537.76,1,7.7244,-6.1561,0,0,871.4299640118468,784483532.0327396
302,359.77,0.15541,6151.0,-26.981,0,2898000.0,537.76,1,7.7501,-6.1304,0,0,871.4558446543365,783573556.7076678
303,359.72,0.15626,6181.6,-30.237,0,2897500.0,537.75,1,7.7757,-6.1048,0,0,871.415831514726,783143132.4975258
304,359.68,0.1571,6212.1,-33.493,0,2897000.0,537.75,1,7.8014,-6.0791,0,0,871.4417542521898,782233751.6782364
305,359.64,0.15795,6242.9,-36.548,0,2896400.0,537.74,1,7.8271,-6.0534,0,0,871.4069415932178,781700000.0027416
306,359.59,0.15895,6279.2,-34.971,0,2895900.0,537.74,1,7.8527,-6.0278,0,0,871.4329130526069,780747823.1886748
307,359.55,0.15995,6315.6,-33.394,0,2895400.0,537.74,1,7.8784,-6.0021,0,0,871.4589169465764,779839564.2703047
308,359.51,0.16095,6352.0,-31.817,0,2894900.0,537.73,1,7.904,-5.9764,0,0,871.4189359790398,779453138.2408863
309,359.46,0.16195,6388.3,-30.239,0,2894300.0,537.73,1,7.9297,-5.9508,0,0,871.4501955969998,778355287.7016788
310,359.42,0.16294,6424.7,-28.662,0,2893800.0,537.72,1,7.9554,-5.9251,0,0,871.4102268593189,777969061.7245737
311,359.37,0.16392,6460.1,-27.519,0,2893200.0,537.72,1,7.981,-5.8995,0,0,871.4415455563354,776872010.9149413
312,359.32,0.16484,6492.2,-27.909,0,2892600.0,537.71,1,8.0067,-5.8738,0,0,871.4068155020265,776296029.9992971
313,359.27,0.16575,6524.3,-28.3,0,2892000.0,537.71,1,8.0324,-5.8481,0,0,871.4382014041215,775199905.9671401
314,359.21,0.16666,6556.3,-28.69,0,2891300.0,537.7,1,8.058,-5.8225,0,0,871.4087359122486,774434548.1515772
315,359.16,0.16757,6588.4,-29.08,0,2890700.0,537.7,1,8.0837,-5.7968,0,0,871.4401972511741,773339478.5135691
316,359.11,0.16848,6620.5,-29.471,0,2890100.0,537.69,1,8.1093,-5.7711,0,0,871.4055219555617,772764314.3171023
317,359.05,0.16941,6652.9,-29.741,0,2889400.0,537.69,1,8.135,-5.7455,0,0,871.4423106650219,771480727.5584345
318,358.99,0.17036,6685.7,-29.83,0,2888700.0,537.68,1,8.1607,-5.7198,0,0,871.412928907454,770716610.9424924
319,358.93,0.17131,6718.6,-29.92,0,2888000.0,537.68,1,8.1863,-5.6942,0,0,871.4498158402239,769434422.7203884
320,358.87,0.17226,6751.4,-30.01,0,2887300.0,537.67,1,8.212,-5.6685,0,0,871.4204810577116,768670992.186533
321,358.81,0.17321,6784.3,-30.099,0,2886600.0,537.67,1,8.2377,-5.6428,0,0,871.4574667644176,767390205.0866394
322,358.76,0.17415,6817.1,-30.189,0,2885900.0,537.66,1,8.2633,-5.6172,0,0,871.4281792565772,766670178.2538185
323,358.7,0.17514,6851.3,-30.362,0,2885200.0,537.66,1,8.289,-5.5915,0,0,871.4652642922232,765390730.6969094
324,358.63,0.17616,6886.6,-30.598,0,2884500.0,537.65,1,8.3146,-5.5658,0,0,871.4360243612624,764586021.3782474
325,358.57,0.17718,6921.8,-30.833,0,2883800.0,537.65,1,8.3403,-5.5402,0,0,871.4732092852665,763308044.3921287
326,358.51,0.1782,6957.0,-31.068,0,2883100.0,537.64,1,8.366,-5.5145,0,0,871.4440172359908,762546675.8491689
327,358.45,0.17922,6992.3,-31.304,0,2882300.0,537.63,1,8.3916,-5.4889,0,0,871.4201666582576,761639613.8316406
328,358.39,0.18024,7027.5,-31.539,0,2881600.0,537.63,1,8.4173,-5.4632,0,0,871.4574955543267,760363552.8700644
329,358.33,0.18133,7064.8,-31.873,0,2880900.0,537.62,1,8.443,-5.4375,0,0,871.4283709068169,759603171.0416406
330,358.26,0.18243,7102.8,-32.24,0,2880100.0,537.62,1,8.4686,-5.4119,0,0,871.4711537510573,758140468.234352
331,358.2,0.18354,7140.7,-32.606,0,2879400.0,537.61,1,8.4943,-5.3862,0,0,871.4420826419347,757380841.0963299
332,358.13,0.18464,7178.7,-32.972,0,2878600.0,537.6,1,8.5199,-5.3605,0,0,871.4183899061361,756433581.2100306
333,358.07,0.18575,7216.7,-33.338,0,2877800.0,537.6,1,8.5456,-5.3349,0,0,871.4613507486682,755015494.6821364
334,358.01,0.18685,7254.6,-33.705,0,2877100.0,537.59,1,8.5713,-5.3092,0,0,871.4323531240085,754256921.5660607
335,357.93,0.18812,7297.5,-34.539,0,2876200.0,537.58,1,8.5969,-5.2836,0,0,871.4141440912855,753123475.4485886
336,357.85,0.18939,7340.8,-35.406,0,2875300.0,537.58,1,8.6226,-5.2579,0,0,871.462695957438,751478455.6130506
337,357.78,0.19067,7384.1,-36.272,0,2874400.0,537.57,1,8.6483,-5.2322,0,0,871.4445972869897,750388505.9143431
338,357.7,0.19195,7427.3,-37.138,0,2873500.0,537.56,1,8.6739,-5.2066,0,0,871.4265391741177,749257201.5222915
339,357.62,0.19322,7470.6,-38.005,0,2872600.0,537.56,1,8.6996,-5.1809,0,0,871.4753458978943,747615705.4608928
340,357.54,0.19454,7515.2,-39.362,0,2871700.0,537.55,1,8.7252,-5.1552,0,0,871.4573994418333,746485977.8512397
341,357.45,0.19615,7569.6,-44.5,0,2870700.0,537.54,1,8.7509,-5.1296,0,0,871.444939934773,745170173.4351456
342,357.36,0.19776,7624.1,-49.638,0,2869600.0,537.53,1,8.7766,-5.1039,0,0,871.4379956830751,743710298.0261286
343,357.27,0.19937,7678.6,-54.775,0,2868600.0,537.52,1,8.8022,-5.0783,0,0,871.4256629394151,742396310.6872802
344,357.18,0.20099,7733.1,-59.913,0,2867500.0,537.52,1,8.8279,-5.0526,0,0,871.4858854464385,740430140.1548799
345,357.09,0.2026,7787.6,-65.051,0,2866500.0,537.51,1,8.8536,-5.0269,0,0,871.4737161893181,739118394.1605858
346,357.0,0.20422,7842.3,-67.534,0,2865400.0,537.5,1,8.8792,-5.0013,0,0,871.4671091322559,737662942.6288912
347,356.91,0.20586,7897.5,-63.638,0,2864400.0,537.49,1,8.9049,-4.9756,0,0,871.4550690734372,736353021.0012048
348,356.82,0.2075,7952.7,-59.742,0,2863400.0,537.48,1,8.9305,-4.9499,0,0,871.4430892124348,735043975.930815
349,356.73,0.20914,8007.9,-55.845,0,2862400.0,537.47,1,8.9562,-4.9243,0,0,871.4311697917751,733735807.9982195
350,356.64,0.21079,8063.1,-51.949,0,2861400.0,537.47,1,8.9819,-4.8986,0,0,871.4865650770641,731923285.3415719
351,356.55,0.21243,8118.3,-48.053,0,2860300.0,537.46,1,9.0075,-4.873,0,0,871.480361105881,730473153.9438419
352,356.46,0.21405,8172.0,-45.753,0,2859300.0,537.45,1,9.0332,-4.8473,0,0,871.4686708119821,729168122.780475
353,356.36,0.21565,8224.2,-45.235,0,2858200.0,537.44,1,9.0589,-4.8216,0,0,871.462620658331,727679163.0178932
354,356.27,0.21725,8276.3,-44.717,0,2857100.0,537.43,1,9.0845,-4.796,0,0,871.4566536031467,726232128.2441505
355,356.17,0.21884,8328.5,-44.199,0,2856000.0,537.42,1,9.1102,-4.7703,0,0,871.4507700281453,724745456.5370189
356,356.07,0.22044,8380.7,-43.681,0,2854900.0,537.41,1,9.1358,-4.7446,0,0,871.4449703174755,723259966.614235
357,355.98,0.22204,8432.8,-43.163,0,2853800.0,537.4,1,9.1615,-4.719,0,0,871.4392548577562,721816190.2369978
358,355.87,0.22365,8484.1,-42.275,0,2852600.0,537.39,1,9.1872,-4.6933,0,0,871.4392615407705,720148998.7234157
359,355.76,0.22527,8534.8,-41.188,0,2851300.0,537.38,1,9.2128,-4.6677,0,0,871.445030288889,718339913.6531664
360,355.64,0.22689,8585.6,-40.102,0,2850000.0,537.37,1,9.2385,-4.642,0,0,871.450937494858,716492309.4119917
361,355.53,0.22851,8636.3,-39.015,0,2848700.0,537.36,1,9.2642,-4.6163,0,0,871.4569839477551,714686820.3704846
362,355.42,0.23013,8687.0,-37.929,0,2847500.0,537.35,1,9.2898,-4.5907,0,0,871.457473602454,713026171.8607699
363,355.3,0.23175,8737.8,-36.842,0,2846200.0,537.34,1,9.3155,-4.565,0,0,871.4637859041586,711184078.330341
364,355.22,0.23308,8779.6,-33.232,0,2845200.0,537.33,1,9.3411,-4.5393,0,0,871.4530682490741,709932274.8592675
365,355.14,0.23435,8819.6,-29.107,0,2844300.0,537.32,1,9.3668,-4.5137,0,0,871.4366850062574,708824069.3052394
366,355.06,0.23562,8859.6,-24.981,0,2843400.0,537.32,1,9.3925,-4.488,0,0,871.4883220168142,707220294.0815496
367,354.97,0.23689,8899.6,-20.856,0,2842500.0,537.31,1,9.4181,-4.4624,0,0,871.4720652985873,706073954.3333228
368,354.89,0.23816,8939.6,-16.73,0,2841600.0,537.3,1,9.4438,-4.4367,0,0,871.4558554762607,704968066.1153115
369,354.81,0.23942,8979.6,-12.665,0,2840700.0,537.29,1,9.4695,-4.411,0,0,871.4396927208903,703862816.3069102
370,354.69,0.24071,9015.8,-15.026,0,2839400.0,537.28,1,9.4951,-4.3854,0,0,871.4467118363763,702030205.5521871
371,354.57,0.242,9052.1,-17.387,0,2838000.0,537.27,1,9.5208,-4.3597,0,0,871.4596798698253,700057291.3174708
372,354.45,0.24329,9088.3,-19.748,0,2836700.0,537.26,1,9.5464,-4.334,0,0,871.4670068412975,698228723.978123
373,354.33,0.24458,9124.5,-22.109,0,2835300.0,537.25,1,9.5721,-4.3084,0,0,871.4803174984918,696260115.9351455
374,354.2,0.24587,9160.8,-24.47,0,2834000.0,537.24,1,9.5978,-4.2827,0,0,871.4879560984461,694396419.9854146
375,354.08,0.24724,9199.4,-26.66,0,2832600.0,537.22,1,9.6234,-4.2571,0,0,871.4331849355847,692922764.0039262
376,353.92,0.24898,9248.4,-28.114,0,2830900.0,537.21,1,9.6491,-4.2314,0,0,871.4646181600114,690379066.2754797
377,353.77,0.25073,9297.5,-29.568,0,2829200.0,537.2,1,9.6748,-4.2057,0,0,871.4963577447262,687878331.9755532
378,353.61,0.25247,9346.6,-31.021,0,2827500.0,537.18,1,9.7004,-4.1801,0,0,871.4597524074778,685830385.6454799
379,353.46,0.25421,9395.6,-32.475,0,2825800.0,537.17,1,9.7261,-4.1544,0,0,871.4920308042012,683336411.006033
380,353.31,0.25595,9444.7,-33.929,0,2824200.0,537.15,1,9.7517,-4.1287,0,0,871.4498542430309,681473265.1787326
381,353.16,0.25775,9495.7,-35.277,0,2822500.0,537.14,1,9.7774,-4.1031,0,0,871.4826559650277,678985772.8866953
382,353.01,0.25965,9550.3,-36.444,0,2820900.0,537.12,1,9.8031,-4.0774,0,0,871.4408244520883,677127153.6009651
383,352.86,0.26155,9604.8,-37.61,0,2819400.0,537.11,1,9.8287,-4.0518,0,0,871.4621008975145,674927273.59872
384,352.72,0.26345,9659.3,-38.777,0,2817800.0,537.1,1,9.8544,-4.0261,0,0,871.4896583239639,672628328.5517362
385,352.57,0.26535,9713.9,-39.944,0,2816200.0,537.08,1,9.8801,-4.0004,0,0,871.4483442305698,670776452.9992775
386,352.42,0.26724,9768.4,-41.111,0,2814600.0,537.07,1,9.9057,-3.9748,0,0,871.4763808708489,668445353.8693348
387,352.27,0.26928,9826.9,-42.999,0,2813000.0,537.06,1,9.9314,-3.9491,0,0,871.504699236032,666117831.5204473
388,352.12,0.27143,9888.6,-45.487,0,2811400.0,537.04,1,9.957,-3.9234,0,0,871.4639309351215,664272933.8464458
389,351.96,0.27358,9950.4,-47.975,0,2809700.0,537.03,1,9.9827,-3.8978,0,0,871.4988895899228,661774330.9303856
390,351.81,0.27573,10012.0,-50.463,0,2808100.0,537.01,1,10.008,-3.8721,0,0,871.4584879331943,659934108.9423292
391,351.66,0.27788,10074.0,-52.951,0,2806500.0,537.0,1,10.034,-3.8465,0,0,871.4878159405515,657619151.497113
392,351.5,0.28003,10136.0,-55.439,0,2804800.0,536.98,1,10.06,-3.8208,0,0,871.4539792653002,655606948.4614484
393,351.33,0.2823,10199.0,-55.894,0,2803000.0,536.97,1,10.085,-3.7951,0,0,871.4963072496945,652946206.1653991
394,351.14,0.28462,10262.0,-55.577,0,2801100.0,536.95,1,10.111,-3.7695,0,0,871.4754489288291,650550969.4535341
395,350.96,0.28694,10325.0,-55.261,0,2799200.0,536.93,1,10.137,-3.7438,0,0,871.4548632065855,648196289.4402218
396,350.78,0.28926,10389.0,-54.944,0,2797300.0,536.92,1,10.162,-3.7181,0,0,871.5045743793444,645373556.8326893
397,350.59,0.29158,10452.0,-54.628,0,2795300.0,536.9,1,10.188,-3.6925,0,0,871.4909660071108,642851779.3595688
398,350.41,0.2939,10515.0,-54.312,0,2793400.0,536.88,1,10.214,-3.6668,0,0,871.4713225827776,640508574.3749225
399,350.22,0.29633,10580.0,-56.407,0,2791400.0,536.86,1,10.239,-3.6412,0,0,871.4583511319752,637994551.2038449
400,350.02,0.29878,10645.0,-58.759,0,2789400.0,536.85,1,10.265,-3.6155,0,0,871.5161231250846,634981332.557202
401,349.83,0.30122,10709.0,-61.112,0,2787400.0,536.83,1,10.291,-3.5898,0,0,871.5039217717435,632476573.4739542
402,349.63,0.30367,10774.0,-63.464,0,2785400.0,536.81,1,10.316,-3.5642,0,0,871.4920631715944,629939872.916926
403,349.44,0.30611,10839.0,-65.817,0,2783400.0,536.79,1,10.342,-3.5385,0,0,871.48055048898,627443388.8246851
404,349.24,0.30855,10903.0,-67.783,0,2781400.0,536.77,1,10.368,-3.5128,0,0,871.4693869284114,624915231.3673627
405,349.02,0.31092,10961.0,-65.467,0,2779200.0,536.75,1,10.393,-3.4872,0,0,871.47169667529,622047036.829122
406,348.8,0.31329,11018.0,-63.151,0,2776900.0,536.73,1,10.419,-3.4615,0,0,871.4810771377574,619048320.051549
407,348.58,0.31566,11076.0,-60.835,0,2774700.0,536.71,1,10.445,-3.4359,0,0,871.4843745175601,616191939.1810396
408,348.36,0.31804,11134.0,-58.519,0,2772500.0,536.69,1,10.47,-3.4102,0,0,871.4881574709511,613341374.0048921
409,348.14,0.32041,11192.0,-56.202,0,2770300.0,536.67,1,10.496,-3.3845,0,0,871.4924311581774,610496643.6480066
410,347.91,0.32291,11252.0,-56.289,0,2768000.0,536.65,1,10.522,-3.3589,0,0,871.503929729161,607487555.2986239
411,347.64,0.32576,11318.0,-63.164,0,2765300.0,536.62,1,10.547,-3.3332,0,0,871.4714322738329,604259026.8334403
412,347.37,0.32862,11385.0,-70.038,0,2762700.0,536.6,1,10.573,-3.3075,0,0,871.5045183999512,600721021.8079054
413,347.1,0.33148,11451.0,-76.913,0,2760000.0,536.57,1,10.599,-3.2819,0,0,871.4733504890104,597508104.5556684
414,346.83,0.33433,11518.0,-83.787,0,2757300.0,536.55,1,10.624,-3.2562,0,0,871.5148828016753,593854275.8544239
415,346.56,0.33719,11584.0,-90.662,0,2754700.0,536.52,1,10.65,-3.2306,0,0,871.4781859772706,590791184.3518339
416,346.32,0.33998,11651.0,-92.271,0,2752300.0,536.5,1,10.676,-3.2049,0,0,871.5004676233506,587658612.372448
417,346.11,0.34269,11717.0,-87.188,0,2750200.0,536.48,1,10.701,-3.1792,0,0,871.5024144154324,585034873.82945
418,345.9,0.34539,11783.0,-82.105,0,2748200.0,536.46,1,10.727,-3.1536,0,0,871.4977984156932,582549459.731922
419,345.69,0.3481,11850.0,-77.023,0,2746100.0,536.44,1,10.753,-3.1279,0,0,871.5006684144774,579936035.9314591
420,345.48,0.35081,11916.0,-71.94,0,2744100.0,536.42,1,10.778,-3.1022,0,0,871.4969184506886,577460493.1523651
421,345.26,0.35351,11982.0,-66.857,0,2742100.0,536.4,1,10.804,-3.0766,0,0,871.4935930094174,574956473.0462713
